u_bar,Tm_rr,Tm_rl
11.034698189192,55,55
11.0347116856565,55,55
11.0347251787474,55,55
11.0347386684653,55,55
11.0347521548113,55,55
11.0347656377861,55,55
11.0347791173905,55,55
11.0347925936255,55,55
11.0348060664919,55,55
11.0348195359904,55,55
11.034833002122,55,55
11.0348464648875,55,55
11.0348599242878,55,55
11.0348733803235,55,55
11.0348868329958,55,55
11.0349002823052,55,55
11.0349137282528,55,55
11.0355585280081,55,55
11.0360590859563,55,55
11.0360724008518,55,55
11.0360857124189,55,55
11.0360990206586,55,55
11.0361123255717,55,55
11.0361256271589,55,55
11.0361389254211,55,55
11.0361522203592,55,55
11.036165511974,55,55
11.0361788002663,55,55
11.0361920852369,55,55
11.0362053668867,55,55
11.0362186452166,55,55
11.0362319202272,55,55
11.0362451919195,55,55
11.0362584602943,55,55
11.0362717253524,55,55
11.0362849870947,55,55
11.0362982455219,55,55
11.0376935465253,55,55
11.0379481504436,55,55
11.0379613403363,55,55
11.0379745269319,55,55
11.0379877102313,55,55
11.0380008902353,55,55
11.0380140669447,55,55
11.0380272403603,55,55
11.038040410483,55,55
11.0380535773135,55,55
11.0380667408528,55,55
11.0380799011016,55,55
11.0380930580607,55,55
11.038106211731,55,55
11.0381193621133,55,55
11.0381325092085,55,55
11.0381456530172,55,55
11.0381587935404,55,55
11.0381719307789,55,55
11.0381850647335,55,55
11.0398824492975,55,55
11.0399410854012,55,55
11.0399542002489,55,55
11.0399673118183,55,55
11.0399804201102,55,55
11.0399935251254,55,55
11.0400066268648,55,55
11.0400197253292,55,55
11.0400328205194,55,55
11.0400459124362,55,55
11.0400590010804,55,55
11.0400720864529,55,55
11.0400851685544,55,55
11.0400982473858,55,55
11.0401113229479,55,55
11.0401243952416,55,55
11.0401374642675,55,55
11.0401505300266,55,55
11.0401635925197,55,55
11.0401766517476,55,55
11.0418359753452,55,55
11.0417598099454,55,55
11.0417728837522,55,55
11.0417859542909,55,55
11.0417990215624,55,55
11.0418120855675,55,55
11.041825146307,55,55
11.0418382037817,55,55
11.0418512579925,55,55
11.0418643089401,55,55
11.0418773566254,55,55
11.0418904010492,55,55
11.0419034422123,55,55
11.0419164801155,55,55
11.0419295147596,55,55
11.0419425461455,55,55
11.0419555742739,55,55
11.0419685991457,55,55
11.0419816207617,55,55
11.0419946391227,55,55
11.0433967748129,55,55
11.0432459001018,55,55
11.0432589514142,55,55
11.0432719994641,55,55
11.0432850442523,55,55
11.0432980857799,55,55
11.0433111240474,55,55
11.0433241590558,55,55
11.0433371908058,55,55
11.0433502192983,55,55
11.0433632445341,55,55
11.0433762665139,55,55
11.0433892852387,55,55
11.0434023007093,55,55
11.0434153129263,55,55
11.0434283218907,55,55
11.0434413276033,55,55
11.0434543300648,55,55
11.0434673292762,55,55
11.0434803252381,55,55
11.0445189354187,55,55
11.0443441534574,55,55
11.0443571879013,55,55
11.044370219087,55,55
11.0443832470153,55,55
11.0443962716871,55,55
11.0444092931031,55,55
11.0444223112641,55,55
11.044435326171,55,55
11.0444483378246,55,55
11.0444613462257,55,55
11.0444743513751,55,55
11.0444873532736,55,55
11.0445003519221,55,55
11.0445133473212,55,55
11.044526339472,55,55
11.0445393283751,55,55
11.0445523140314,55,55
11.0445652964417,55,55
11.0445782756068,55,55
11.0452382298101,55,55
11.0450767996811,55,55
11.0450898135234,55,55
11.0451028241127,55,55
11.0451158314497,55,55
11.0451288355352,55,55
11.0451418363702,55,55
11.0451548339554,55,55
11.0451678282915,55,55
11.0451808193795,55,55
11.0451938072202,55,55
11.0452067918142,55,55
11.0452197731626,55,55
11.0452327512659,55,55
11.0452457261252,55,55
11.0452586977412,55,55
11.0452716661147,55,55
11.0452846312464,55,55
11.0452975931373,55,55
11.0453105517882,55,55
11.0456402731306,55,55
11.04551499064,55,55
11.0455279745277,55,55
11.0455409551699,55,55
11.0455539325673,55,55
11.0455669067208,55,55
11.0455798776311,55,55
11.0455928452991,55,55
11.0456058097256,55,55
11.0456187709114,55,55
11.0456317288573,55,55
11.0456446835641,55,55
11.0456576350327,55,55
11.0456705832638,55,55
11.0456835282582,55,55
11.0456964700168,55,55
11.0457094085404,55,55
11.0457223438297,55,55
11.0457352758856,55,55
11.0457482047089,55,55
11.0458318856893,55,55
11.0457525623303,55,55
11.0457655046081,55,55
11.0457784436507,55,55
11.0457913794589,55,55
11.0458043120336,55,55
11.0458172413755,55,55
11.0458301674855,55,55
11.0458430903644,55,55
11.045856010013,55,55
11.045868926432,55,55
11.0458818396224,55,55
11.0458947495849,55,55
11.0459076563202,55,55
11.0459205598293,55,55
11.045933460113,55,55
11.0459463571719,55,55
11.045959251007,55,55
11.045972141619,55,55
11.0459850290088,55,55
11.0459188020131,55,55
11.0458851465457,55,55
11.0458980358068,55,55
11.0459109218461,55,55
11.0459238046642,55,55
11.045936684262,55,55
11.0459495606403,55,55
11.0459624338,55,55
11.0459753037417,55,55
11.0459881704664,55,55
11.0460010339748,55,55
11.0460138942677,55,55
11.0460267513459,55,55
11.0460396052103,55,55
11.0460524558616,55,55
11.0460653033006,55,55
11.0460781475282,55,55
11.0460909885451,55,55
11.0461038263522,55,55
11.0461166609502,55,55
11.0459909032671,55,55
11.0459959224889,55,55
11.0460087492425,55,55
11.0460215727898,55,55
11.0460343931317,55,55
11.0460472102688,55,55
11.0460600242021,55,55
11.0460728349322,55,55
11.0460856424601,55,55
11.0460984467865,55,55
11.0461112479123,55,55
11.0461240458381,55,55
11.0461368405649,55,55
11.0461496320933,55,55
11.0461624204243,55,55
11.0461752055587,55,55
11.0461879874971,55,55
11.0462007662404,55,55
11.0462135417895,55,55
11.0462263141451,55,55
11.0461146429837,55,55
11.0461478909475,55,55
11.0461606484512,55,55
11.0461734027659,55,55
11.0461861538925,55,55
11.0461989018317,55,55
11.0462116465843,55,55
11.0462243881511,55,55
11.0462371265329,55,55
11.0462498617305,55,55
11.0462625937448,55,55
11.0462753225764,55,55
11.0462880482262,55,55
11.046300770695,55,55
11.0463134899835,55,55
11.0463262060927,55,55
11.0463389190232,55,55
11.0463516287759,55,55
11.0463643353515,55,55
11.0463770387509,55,55
11.0463313602723,55,55
11.0463815486451,55,55
11.0463942330755,55,55
11.0464069143352,55,55
11.046419592425,55,55
11.0464322673457,55,55
11.046444939098,55,55
11.0464576076828,55,55
11.0464702731008,55,55
11.0464829353529,55,55
11.0464955944398,55,55
11.0465082503624,55,55
11.0465209031213,55,55
11.0465335527175,55,55
11.0465461991516,55,55
11.0465588424246,55,55
11.0465714825371,55,55
11.04658411949,55,55
11.046596753284,55,55
11.04660938392,55,55
11.0466595778713,55,55
11.0467165928362,55,55
11.0467292029536,55,55
11.046741809919,55,55
11.046754413733,55,55
11.0467670143964,55,55
11.0467796119101,55,55
11.0467922062747,55,55
11.0468047974912,55,55
11.0468173855603,55,55
11.0468299704827,55,55
11.0468425522593,55,55
11.0468551308909,55,55
11.0468677063782,55,55
11.046880278722,55,55
11.0468928479231,55,55
11.0469054139823,55,55
11.0469179769004,55,55
11.0469305366782,55,55
11.0469430933164,55,55
11.0471004188535,55,55
11.0471565138468,55,55
11.0471690503681,55,55
11.0471815837557,55,55
11.0471941140103,55,55
11.0472066411327,55,55
11.0472191651238,55,55
11.0472316859842,55,55
11.0472442037148,55,55
11.0472567183164,55,55
11.0472692297897,55,55
11.0472817381356,55,55
11.0472942433547,55,55
11.0473067454479,55,55
11.047319244416,55,55
11.0473317402598,55,55
11.04734423298,55,55
11.0473567225774,55,55
11.0473692090527,55,55
11.0473816924069,55,55
11.0476434259045,55,55
11.047693300819,55,55
11.0477057657789,55,55
11.047718227623,55,55
11.0477306863521,55,55
11.0477431419668,55,55
11.047755594468,55,55
11.0477680438565,55,55
11.0477804901331,55,55
11.0477929332984,55,55
11.0478053733534,55,55
11.0478178102987,55,55
11.0478302441352,55,55
11.0478426748636,55,55
11.0478551024847,55,55
11.0478675269993,55,55
11.0478799484081,55,55
11.047892366712,55,55
11.0479047819117,55,55
11.047917194008,55,55
11.0482716095536,55,55
11.0483124707384,55,55
11.0483248668457,55,55
11.0483372598545,55,55
11.0483496497653,55,55
11.0483620365791,55,55
11.0483744202966,55,55
11.0483868009185,55,55
11.0483991784457,55,55
11.0484115528788,55,55
11.0484239242188,55,55
11.0484362924663,55,55
11.0484486576221,55,55
11.048461019687,55,55
11.0484733786618,55,55
11.0484857345472,55,55
11.048498087344,55,55
11.0485104370531,55,55
11.048522783675,55,55
11.0485351272108,55,55
11.0489661701452,55,55
11.0489972986171,55,55
11.0490096287274,55,55
11.0490219557556,55,55
11.0490342797023,55,55
11.0490466005685,55,55
11.0490589183549,55,55
11.0490712330621,55,55
11.0490835446911,55,55
11.0490958532426,55,55
11.0491081587173,55,55
11.049120461116,55,55
11.0491327604395,55,55
11.0491450566886,55,55
11.049157349864,55,55
11.0491696399665,55,55
11.0491819269968,55,55
11.0491942109558,55,55
11.0492064918441,55,55
11.0492187696626,55,55
11.0497097751848,55,55
11.049731937523,55,55
11.0497442042656,55,55
11.0497564679419,55,55
11.0497687285527,55,55
11.0497809860987,55,55
11.0497932405807,55,55
11.0498054919994,55,55
11.0498177403557,55,55
11.0498299856503,55,55
11.0498422278839,55,55
11.0498544670573,55,55
11.0498667031714,55,55
11.0498789362268,55,55
11.0498911662243,55,55
11.0499033931647,55,55
11.0499156170487,55,55
11.0499278378772,55,55
11.0499400556508,55,55
11.0499522703704,55,55
11.0504884993022,55,55
11.0505033401581,55,55
11.0505155457203,55,55
11.0505277482315,55,55
11.0505399476925,55,55
11.050552144104,55,55
11.0505643374667,55,55
11.0505765277815,55,55
11.0505887150491,55,55
11.0506008992703,55,55
11.0506130804457,55,55
11.0506252585763,55,55
11.0506374336627,55,55
11.0506496057058,55,55
11.0506617747062,55,55
11.0506739406647,55,55
11.0506861035821,55,55
11.0506982634592,55,55
11.0507104202967,55,55
11.0507225740953,55,55
11.0512925925269,55,55
11.0513021038156,55,55
11.0513142498621,55,55
11.0513263928724,55,55
11.0513385328474,55,55
11.0513506697878,55,55
11.0513628036943,55,55
11.0513749345678,55,55
11.0513870624088,55,55
11.0513991872183,55,55
11.051411308997,55,55
11.0514234277456,55,55
11.0514355434649,55,55
11.0514476561557,55,55
11.0514597658187,55,55
11.0514718724546,55,55
11.0514839760642,55,55
11.0514960766483,55,55
11.0515081742077,55,55
11.051520268743,55,55
11.0521163680526,55,55
11.0521224862502,55,55
11.052134573944,55,55
11.0521466586162,55,55
11.0521587402677,55,55
11.0521708188992,55,55
11.0521828945113,55,55
11.0521949671049,55,55
11.0522070366808,55,55
11.0522191032397,55,55
11.0522311667822,55,55
11.0522432273093,55,55
11.0522552848216,55,55
11.0522673393199,55,55
11.052279390805,55,55
11.0522914392776,55,55
11.0523034847384,55,55
11.0523155271883,55,55
11.0523275666279,55,55
11.052339603058,55,55
11.0529575244376,55,55
11.0529618718656,55,55
11.0529739019533,55,55
11.052985929034,55,55
11.0529979531082,55,55
11.0530099741768,55,55
11.0530219922404,55,55
11.0530340073,55,55
11.0530460193562,55,55
11.0530580284097,55,55
11.0530700344613,55,55
11.0530820375118,55,55
11.0530940375619,55,55
11.0531060346124,55,55
11.053118028664,55,55
11.0531300197174,55,55
11.0531420077735,55,55
11.0531539928329,55,55
11.0531659748964,55,55
11.0531779539648,55,55
11.0538161939319,55,55
11.0538199535907,55,55
11.053831926518,55,55
11.0538438964523,55,55
11.0538558633946,55,55
11.0538678273454,55,55
11.0538797883057,55,55
11.0538917462761,55,55
11.0539037012574,55,55
11.0539156532503,55,55
11.0539276022556,55,55
11.053939548274,55,55
11.0539514913063,55,55
11.0539634313532,55,55
11.0539753684155,55,55
11.0539873024938,55,55
11.053999233589,55,55
11.0540111617018,55,55
11.054023086833,55,55
11.0540350089833,55,55
11.0546939526399,55,55
11.054697849985,55,55
11.0547097660142,55,55
11.0547216790648,55,55
11.0547335891374,55,55
11.054745496233,55,55
11.0547574003521,55,55
11.0547693014956,55,55
11.0547811996641,55,55
11.0547930948585,55,55
11.0548049870794,55,55
11.0548168763277,55,55
11.054828762604,55,55
11.0548406459092,55,55
11.0548525262438,55,55
11.0548644036088,55,55
11.0548762780048,55,55
11.0548881494325,55,55
11.0549000178928,55,55
11.0549118833864,55,55
11.0555929533971,55,55
11.0555973117503,55,55
11.0556091710637,55,55
11.0556210274127,55,55
11.055632880798,55,55
11.0556447312202,55,55
11.0556565786803,55,55
11.0556684231788,55,55
11.0556802647166,55,55
11.0556921032944,55,55
11.0557039389129,55,55
11.0557157715729,55,55
11.055727601275,55,55
11.0557394280202,55,55
11.055751251809,55,55
11.0557630726422,55,55
11.0557748905206,55,55
11.0557867054448,55,55
11.0557985174158,55,55
11.0558103264341,55,55
11.0565152695587,55,55
11.0565201062385,55,55
11.0565319090155,55,55
11.056543708842,55,55
11.056555505719,55,55
11.0565672996472,55,55
11.0565790906272,55,55
11.0565908786599,55,55
11.0566026637459,55,55
11.056614445886,55,55
11.056626225081,55,55
11.0566380013315,55,55
11.0566497746383,55,55
11.0566615450022,55,55
11.0566733124238,55,55
11.056685076904,55,55
11.0566968384434,55,55
11.0567085970427,55,55
11.0567203527028,55,55
11.0567321054244,55,55
11.0574624772558,55,55
11.0574676125446,55,55
11.0574793590102,55,55
11.0574911025397,55,55
11.0575028431336,55,55
11.0575145807927,55,55
11.0575263155178,55,55
11.0575380473096,55,55
11.0575497761687,55,55
11.0575615020961,55,55
11.0575732250923,55,55
11.0575849451581,55,55
11.0575966622943,55,55
11.0576083765016,55,55
11.0576200877807,55,55
11.0576317961323,55,55
11.0576435015572,55,55
11.0576552040562,55,55
11.0576669036298,55,55
11.0576786002789,55,55
11.0584354584806,55,55
11.0584406112347,55,55
11.058452301685,55,55
11.058463989213,55,55
11.0584756738195,55,55
11.0584873555052,55,55
11.0584990342709,55,55
11.0585107101172,55,55
11.0585223830449,55,55
11.0585340530548,55,55
11.0585457201475,55,55
11.0585573843238,55,55
11.0585690455845,55,55
11.0585807039302,55,55
11.0585923593616,55,55
11.0586040118796,55,55
11.0586156614848,55,55
11.058627308178,55,55
11.0586389519598,55,55
11.0586505928311,55,55
11.0586622307925,55,55
11.0586738658448,55,55
11.0586854979887,55,55
11.058697127225,55,55
11.0587087535542,55,55
11.0587203769773,55,55
11.0587319974949,55,55
11.0587436151077,55,55
11.0587552298164,55,55
11.0587668416219,55,55
11.0587784505247,55,55
11.0587900565257,55,55
11.0588016596256,55,55
11.058813259825,55,55
11.0588248571248,55,55
11.0588364515256,55,55
11.0588480430282,55,55
11.0588596316332,55,55
11.0588712173415,55,55
11.0588828001537,55,55
11.0604639451415,55,55
11.0604593847621,55,55
11.0604709648959,55,55
11.0604825421349,55,55
11.0604941164801,55,55
11.060505687932,55,55
11.0605172564914,55,55
11.060528822159,55,55
11.0605403849356,55,55
11.0605519448218,55,55
11.0605635018185,55,55
11.0605750559262,55,55
11.0605866071458,55,55
11.0605981554779,55,55
11.0606097009233,55,55
11.0606212434828,55,55
11.0606327831569,55,55
11.0606443199465,55,55
11.0606558538522,55,55
11.0606673848748,55,55
11.0639745232558,55,55
11.06739458215,55,55
11.0674052566404,55,55
11.0674159284625,55,55
11.067426597617,55,55
11.0674372641045,55,55
11.0674479279257,55,55
11.0674585890814,55,55
11.067469247572,55,55
11.0674799033984,55,55
11.0674905565611,55,55
11.0675012070609,55,55
11.0675118548984,55,55
11.0675225000743,55,55
11.0675331425892,55,55
11.0675437824438,55,55
11.0675544196388,55,55
11.0675650541748,55,55
11.0675756860525,55,55
11.0675863152726,55,55
11.0773088108708,55,55
11.0796845666512,55,55
11.0796946088926,55,55
11.0797046486238,55,55
11.0797146858453,55,55
11.0797247205579,55,55
11.079734752762,55,55
11.0797447824585,55,55
11.0797548096478,55,55
11.0797648343307,55,55
11.0797748565076,55,55
11.0797848761794,55,55
11.0797948933466,55,55
11.0798049080097,55,55
11.0798149201695,55,55
11.0798249298266,55,55
11.0798349369816,55,55
11.0798449416351,55,55
11.0798549437878,55,55
11.0798649434402,55,55
11.0931377861429,55,55
11.0943118506733,55,55
11.0943215685075,55,55
11.0943312839125,55,55
11.094340996889,55,55
11.0943507074376,55,55
11.0943604155588,55,55
11.0943701212533,55,55
11.0943798245217,55,55
11.0943895253645,55,55
11.0943992237825,55,55
11.0944089197762,55,55
11.0944186133461,55,55
11.094428304493,55,55
11.0944379932174,55,55
11.0944476795199,55,55
11.0944573634011,55,55
11.0944670448617,55,55
11.0944767239022,55,55
11.0944864005232,55,55
11.107558166852,55,55
11.1079884101379,55,55
11.107997990782,55,55
11.1080075690314,55,55
11.1080171448864,55,55
11.1080267183478,55,55
11.1080362894161,55,55
11.108045858092,55,55
11.108055424376,55,55
11.1080649882687,55,55
11.1080745497707,55,55
11.1080841088827,55,55
11.1080936656052,55,55
11.1081032199388,55,55
11.1081127718841,55,55
11.1081223214417,55,55
11.1081318686123,55,55
11.1081414133963,55,55
11.1081509557944,55,55
11.1081604958073,55,55
11.1081700334354,55,55
11.1081795686795,55,55
11.10818910154,55,55
11.1081986320176,55,55
11.1082081601128,55,55
11.1082176858264,55,55
11.1082272091588,55,55
11.1082367301107,55,55
11.1082462486826,55,55
11.1082557648752,55,55
11.1082652786891,55,55
11.1082747901248,55,55
11.1082842991829,55,55
11.1082938058641,55,55
11.1083033101689,55,55
11.1083128120979,55,55
11.1083223116517,55,55
11.1083318088309,55,55
11.1083413036362,55,55
11.108350796068,55,55
11.1305188638778,55,55
11.1303815480745,55,55
11.1303910979199,55,55
11.1304006453781,55,55
11.1304101904497,55,55
11.1304197331354,55,55
11.1304292734358,55,55
11.1304388113513,55,55
11.1304483468827,55,55
11.1304578800304,55,55
11.1304674107952,55,55
11.1304769391776,55,55
11.1304864651782,55,55
11.1304959887976,55,55
11.1305055100364,55,55
11.1305150288952,55,55
11.1305245453745,55,55
11.1305340594751,55,55
11.1305435711974,55,55
11.130553080542,55,55
11.1395437905301,55,55
11.1391569395091,55,55
11.1391665520825,55,55
11.139176162253,55,55
11.1391857700213,55,55
11.1391953753879,55,55
11.1392049783535,55,55
11.1392145789186,55,55
11.139224177084,55,55
11.13923377285,55,55
11.1392433662175,55,55
11.1392529571868,55,55
11.1392625457588,55,55
11.1392721319339,55,55
11.1392817157128,55,55
11.139291297096,55,55
11.1393008760841,55,55
11.1393104526778,55,55
11.1393200268777,55,55
11.1393295986843,55,55
11.1470190426987,55,55
11.1465756868089,55,55
11.1465853743028,55,55
11.1465950593751,55,55
11.1466047420265,55,55
11.1466144222575,55,55
11.1466241000687,55,55
11.1466337754608,55,55
11.1466434484344,55,55
11.14665311899,55,55
11.1466627871283,55,55
11.1466724528499,55,55
11.1466821161553,55,55
11.1466917770452,55,55
11.1467014355202,55,55
11.1467110915808,55,55
11.1467207452278,55,55
11.1467303964616,55,55
11.1467400452829,55,55
11.1467496916924,55,55
11.1533749583592,55,55
11.1529113357342,55,55
11.1529211015228,55,55
11.1529308648703,55,55
11.1529406257773,55,55
11.1529503842443,55,55
11.1529601402721,55,55
11.1529698938611,55,55
11.152979645012,55,55
11.1529893937255,55,55
11.1529991400021,55,55
11.1530088838424,55,55
11.1530186252471,55,55
11.1530283642167,55,55
11.1530381007519,55,55
11.1530478348532,55,55
11.1530575665213,55,55
11.1530672957568,55,55
11.1530770225603,55,55
11.1530867469325,55,55
11.1588583760056,55,55
11.158396803182,55,55
11.1584066453096,55,55
11.158416484977,55,55
11.1584263221848,55,55
11.1584361569335,55,55
11.1584459892239,55,55
11.1584558190565,55,55
11.158465646432,55,55
11.1584754713509,55,55
11.158485293814,55,55
11.1584951138217,55,55
11.1585049313747,55,55
11.1585147464736,55,55
11.158524559119,55,55
11.1585343693117,55,55
11.158544177052,55,55
11.1585539823407,55,55
11.1585637851785,55,55
11.1585735855658,55,55
11.1585833835033,55,55
11.1585931789916,55,55
11.1586029720314,55,55
11.1586127626233,55,55
11.1586225507677,55,55
11.1586323364655,55,55
11.1586421197171,55,55
11.1586519005233,55,55
11.1586616788845,55,55
11.1586714548014,55,55
11.1586812282747,55,55
11.1586909993049,55,55
11.1587007678927,55,55
11.1587105340386,55,55
11.1587202977433,55,55
11.1587300590073,55,55
11.1587398178314,55,55
11.158749574216,55,55
11.1587593281619,55,55
11.1587690796696,55,55
11.1683646737581,55,55
11.1674831979635,55,55
11.167493176979,55,55
11.1675031535001,55,55
11.1675131275274,55,55
11.1675230990615,55,55
11.1675330681031,55,55
11.1675430346527,55,55
11.1675529987109,55,55
11.1675629602785,55,55
11.167572919356,55,55
11.167582875944,55,55
11.1675928300432,55,55
11.1676027816541,55,55
11.1676127307775,55,55
11.1676226774139,55,55
11.167632621564,55,55
11.1676425632283,55,55
11.1676525024075,55,55
11.1676624391023,55,55
11.1717216935198,55,55
11.1713158742508,55,55
11.1713259125071,55,55
11.171335948254,55,55
11.1713459814924,55,55
11.1713560122227,55,55
11.1713660404457,55,55
11.171376066162,55,55
11.1713860893721,55,55
11.1713961100767,55,55
11.1714061282765,55,55
11.171416143972,55,55
11.1714261571639,55,55
11.1714361678529,55,55
11.1714461760395,55,55
11.1714561817243,55,55
11.1714661849081,55,55
11.1714761855913,55,55
11.1714861837747,55,55
11.1714961794589,55,55
11.1753268444033,55,55
11.1749654025378,55,55
11.1749754883738,55,55
11.1749855716886,55,55
11.1749956524829,55,55
11.1750057307574,55,55
11.1750158065126,55,55
11.1750258797491,55,55
11.1750359504677,55,55
11.1750460186689,55,55
11.1750560843534,55,55
11.1750661475217,55,55
11.1750762081746,55,55
11.1750862663126,55,55
11.1750963219365,55,55
11.1751063750467,55,55
11.1751164256439,55,55
11.1751264737289,55,55
11.1751365193021,55,55
11.1751465623642,55,55
11.1785921880078,55,55
11.1782382304633,55,55
11.178248361299,55,55
11.1782584896023,55,55
11.1782686153739,55,55
11.1782787386143,55,55
11.1782888593243,55,55
11.1782989775044,55,55
11.1783090931552,55,55
11.1783192062775,55,55
11.1783293168717,55,55
11.1783394249387,55,55
11.1783495304789,55,55
11.1783596334931,55,55
11.1783697339819,55,55
11.1783798319458,55,55
11.1783899273856,55,55
11.1784000203018,55,55
11.1784101106951,55,55
11.1784201985661,55,55
11.181427322696,55,55
11.1810770585479,55,55
11.181087232696,55,55
11.1810974043009,55,55
11.1811075733632,55,55
11.1811177398835,55,55
11.1811279038625,55,55
11.1811380653009,55,55
11.1811482241992,55,55
11.1811583805581,55,55
11.1811685343782,55,55
11.1811786856602,55,55
11.1811888344047,55,55
11.1811989806123,55,55
11.1812091242837,55,55
11.1812192654195,55,55
11.1812294040203,55,55
11.1812395400868,55,55
11.1812496736196,55,55
11.1812598046193,55,55
11.1838536907327,55,55
11.1835136849304,55,55
11.1835238991023,55,55
11.1835341107209,55,55
11.1835443197869,55,55
11.183554526301,55,55
11.1835647302637,55,55
11.1835749316758,55,55
11.1835851305379,55,55
11.1835953268506,55,55
11.1836055206145,55,55
11.1836157118302,55,55
11.1836259004985,55,55
11.18363608662,55,55
11.1836462701952,55,55
11.1836564512249,55,55
11.1836666297096,55,55
11.18367680565,55,55
11.1836869790468,55,55
11.1836971499005,55,55
11.1859060567549,55,55
11.1855794719486,55,55
11.1855897221161,55,55
11.1855999697213,55,55
11.1856102147649,55,55
11.1856204572476,55,55
11.18563069717,55,55
11.1856409345328,55,55
11.1856511693365,55,55
11.1856614015818,55,55
11.1856716312694,55,55
11.1856818583999,55,55
11.185692082974,55,55
11.1857023049922,55,55
11.1857125244552,55,55
11.1857227413637,55,55
11.1857329557183,55,55
11.1857431675196,55,55
11.1857533767682,55,55
11.1857635834649,55,55
11.1876121014203,55,55
11.18729940126,55,55
11.187309683329,55,55
11.1873199628279,55,55
11.1873302397571,55,55
11.1873405141175,55,55
11.1873507859096,55,55
11.1873610551341,55,55
11.1873713217915,55,55
11.1873815858827,55,55
11.1873918474081,55,55
11.1874021063685,55,55
11.1874123627645,55,55
11.1874226165966,55,55
11.1874328678657,55,55
11.1874431165722,55,55
11.1874533627169,55,55
11.1874636063004,55,55
11.1874738473233,55,55
11.1874840857862,55,55
11.1889942199808,55,55
11.1886957739632,55,55
11.1887060837945,55,55
11.1887163910486,55,55
11.1887266957262,55,55
11.188736997828,55,55
11.1887472973546,55,55
11.1887575943066,55,55
11.1887678886847,55,55
11.1887781804895,55,55
11.1887884697217,55,55
11.1887987563819,55,55
11.1888090404707,55,55
11.1888193219889,55,55
11.188829600937,55,55
11.1888398773157,55,55
11.1888501511256,55,55
11.1888604223674,55,55
11.1888706910416,55,55
11.1888809571491,55,55
11.1888912206903,55,55
11.188901481666,55,55
11.1889117400767,55,55
11.1889219959232,55,55
11.188932249206,55,55
11.1889424999259,55,55
11.1889527480833,55,55
11.1889629936791,55,55
11.1889732367137,55,55
11.188983477188,55,55
11.1889937151024,55,55
11.1890039504577,55,55
11.1890141832544,55,55
11.1890244134933,55,55
11.1890346411749,55,55
11.1890448662999,55,55
11.189055088869,55,55
11.1890653088828,55,55
11.1890755263418,55,55
11.1890857412468,55,55
11.1911591411237,55,55
11.1905949980032,55,55
11.1906053514118,55,55
11.1906157022324,55,55
11.1906260504656,55,55
11.1906363961121,55,55
11.1906467391725,55,55
11.1906570796474,55,55
11.1906674175375,55,55
11.1906777528435,55,55
11.190688085566,55,55
11.1906984157057,55,55
11.1907087432631,55,55
11.1907190682389,55,55
