Driver_req,Steering_angle,control_switch,omega_rl,omega_rr,omega_fr,omega_fl,axG,yaw_rate,map_motor,map_tv,map_sc,brake
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0,0,1,54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,0,6,1,1,-0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0383270759791249,0.000303353601367425,1,54.6954755981685,54.6954878527756,54.6964682469437,54.6964563824368,-0.830257822794567,3.26231659542201e-06,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0656421742761814,0.00120535216710025,1,54.6978103402097,54.6980398754558,54.6621048997611,54.6618619033446,-0.592992437840254,4.97139236674518e-05,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0821794600281216,0.00264874423608284,1,54.7299647752697,54.7309950593481,54.6397854817857,54.6386138934771,-0.358788547786339,0.00021848040444154,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0893621782989872,0.00458164045736432,1,54.7736166043271,54.7764199607642,54.628913127324,54.6255675011206,-0.157985191152237,0.000597488386802094,6,1,1,0
0.0894133111489451,0.00695700213990481,1,54.8158242269915,54.8217967842965,54.6277378215125,54.6204473582681,-0.00678026853580513,0.00126983184428012,6,1,1,0
0.0894133111489451,0.00695700213990481,1,54.8158242269915,54.8217967842965,54.6277378215125,54.6204473582681,-0.00678026853580513,0.00126983184428012,6,1,1,0
0.0894133111489451,0.00695700213990481,1,54.8158242269915,54.8217967842965,54.6277378215125,54.6204473582681,-0.00678026853580513,0.00126983184428012,6,1,1,0
0.0894133111489451,0.00695700213990481,1,54.8158242269915,54.8217967842965,54.6277378215125,54.6204473582681,-0.00678026853580513,0.00126983184428012,6,1,1,0
0.0894133111489451,0.00695700213990481,1,54.8158242269915,54.8217967842965,54.6277378215125,54.6204473582681,-0.00678026853580513,0.00126983184428012,6,1,1,0
0.0894133111489451,0.00695700213990481,1,54.8158242269915,54.8217967842965,54.6277378215125,54.6204473582681,-0.00678026853580513,0.00126983184428012,6,1,1,0
0.0894133111489451,0.00695700213990481,1,54.8158242269915,54.8217967842965,54.6277378215125,54.6204473582681,-0.00678026853580513,0.00126983184428012,6,1,1,0
0.0894133111489451,0.00695700213990481,1,54.8158242269915,54.8217967842965,54.6277378215125,54.6204473582681,-0.00678026853580513,0.00126983184428012,6,1,1,0
0.0894133111489451,0.00695700213990481,1,54.8158242269915,54.8217967842965,54.6277378215125,54.6204473582681,-0.00678026853580513,0.00126983184428012,6,1,1,0
