u_bar,Tm_rr,Tm_rl
0.828765159991297,55,55
0.828761099111774,55,55
0.828757039247343,55,55
0.828752980397752,55,55
0.828748922562747,55,55
0.828744865742073,55,55
0.828740809935478,55,55
0.828736755142708,55,55
0.892552014172569,55,55
0.893201729903058,55,55
0.893197594893542,55,55
0.893193460917649,55,55
0.89318932797512,55,55
0.893185196065698,55,55
0.893181065189125,55,55
0.893176935345141,55,55
0.89317280653349,55,55
0.893168678753912,55,55
0.893164552006151,55,55
0.893160426289947,55,55
0.893156301605043,55,55
0.893152177951182,55,55
0.893148055328105,55,55
0.893143933735556,55,55
0.893139813173275,55,55
0.893135693641007,55,55
0.893131575138493,55,55
0.893127457665475,55,55
0.957439010225499,55,55
0.958218165142889,55,55
0.958213935752191,55,55
0.958209707418708,55,55
0.958205480142177,55,55
0.958201253922333,55,55
0.958197028758912,55,55
0.958192804651649,55,55
0.958188581600282,55,55
0.958184359604545,55,55
0.958180138664175,55,55
0.958175918778909,55,55
0.958171699948482,55,55
0.95816748217263,55,55
0.958163265451091,55,55
0.958159049783601,55,55
0.958154835169896,55,55
0.958150621609712,55,55
0.958146409102787,55,55
0.958142197648857,55,55
1.02271615488318,55,55
1.02264025073259,55,55
1.02263614147574,55,55
1.02263203324607,55,55
1.02262792604333,55,55
1.02262381986727,55,55
1.02261971471762,55,55
1.02261561059413,55,55
1.02261150749654,55,55
1.0226074054246,55,55
1.02260330437804,55,55
1.02259920435662,55,55
1.02259510536008,55,55
1.02259100738816,55,55
1.02258691044061,55,55
1.02258281451716,55,55
1.02257871961757,55,55
1.02257462574157,55,55
1.02257053288892,55,55
1.02256644105935,55,55
1.08212287856486,55,55
1.0778050137905,55,55
1.07780207815303,55,55
1.07779914324939,55,55
1.07779620907938,55,55
1.07779327564282,55,55
1.07779034293952,55,55
1.07778741096931,55,55
1.07778447973201,55,55
1.07778154922742,55,55
1.07777861945536,55,55
1.07777569041566,55,55
1.07777276210812,55,55
1.07776983453257,55,55
1.07776690768882,55,55
1.07776398157669,55,55
1.077761056196,55,55
1.07775813154656,55,55
1.0777552076282,55,55
1.07775228444072,55,55
1.12638359553033,55,55
1.12360170931657,55,55
1.12359954406559,55,55
1.12359737935586,55,55
1.12359521518724,55,55
1.12359305155959,55,55
1.12359088847278,55,55
1.12358872592668,55,55
1.12358656392114,55,55
1.12358440245604,55,55
1.12358224153124,55,55
1.1235800811466,55,55
1.12357792130199,55,55
1.12357576199727,55,55
1.12357360323231,55,55
1.12357144500698,55,55
1.12356928732113,55,55
1.12356713017464,55,55
1.12356497356737,55,55
1.12356281749918,55,55
1.16387450570103,55,55
1.16449154642317,55,55
1.16448928783105,55,55
1.1644870298035,55,55
1.1644847723404,55,55
1.16448251544159,55,55
1.16448025910693,55,55
1.16447800333628,55,55
1.16447574812951,55,55
1.16447349348647,55,55
1.16447123940702,55,55
1.16446898589102,55,55
1.16446673293833,55,55
1.1644644805488,55,55
1.16446222872231,55,55
1.16445997745869,55,55
1.16445772675783,55,55
1.16445547661957,55,55
1.16445322704377,55,55
1.1644509780303,55,55
1.19493201617581,55,55
1.18289741513848,55,55
1.18289821381424,55,55
1.18289901229036,55,55
1.18289981056688,55,55
1.18290060864386,55,55
1.18290140652134,55,55
1.18290220419939,55,55
1.18290300167803,55,55
1.18290379895733,55,55
1.18290459603734,55,55
1.1829053929181,55,55
1.18290618959967,55,55
1.18290698608209,55,55
1.18290778236541,55,55
1.18290857844969,55,55
1.18290937433497,55,55
1.18291017002131,55,55
1.18291096550875,55,55
1.18291176079734,55,55
1.21716119649187,55,55
1.22474198471925,55,55
1.22474092767067,55,55
1.22473987088632,55,55
1.22473881436614,55,55
1.22473775811005,55,55
1.22473670211799,55,55
1.2247356463899,55,55
1.22473459092571,55,55
1.22473353572535,55,55
1.22473248078876,55,55
1.22473142611587,55,55
1.22473037170661,55,55
1.22472931756092,55,55
1.22472826367874,55,55
1.22472721006,55,55
1.22472615670462,55,55
1.22472510361255,55,55
1.22472405078373,55,55
1.22472299821807,55,55
1.28038050975011,55,55
1.28743100130725,55,55
1.28742825677925,55,55
1.2874255129373,55,55
1.28742276978121,55,55
1.28742002731084,55,55
1.28741728552599,55,55
1.2874145444265,55,55
1.28741180401221,55,55
1.28740906428293,55,55
1.2874063252385,55,55
1.28740358687874,55,55
1.28740084920349,55,55
1.28739811221257,55,55
1.28739537590581,55,55
1.28739264028305,55,55
1.2873899053441,55,55
1.28738717108881,55,55
1.28738443751699,55,55
1.28738170462848,55,55
1.35394695633134,55,55
1.3590721974448,55,55
1.35906826838993,55,55
1.35906434031721,55,55
1.35906041322638,55,55
1.35905648711719,55,55
1.35905256198942,55,55
1.3590486378428,55,55
1.3590447146771,55,55
1.35904079249206,55,55
1.35903687128745,55,55
1.35903295106302,55,55
1.35902903181852,55,55
1.35902511355371,55,55
1.35902119626835,55,55
1.35901727996218,55,55
1.35901336463497,55,55
1.35900945028647,55,55
1.35900553691643,55,55
1.35900162452461,55,55
1.43009164419486,55,55
1.43261121045876,55,55
1.43260675951263,55,55
1.4326023096791,55,55
1.43259786095789,55,55
1.43259341334872,55,55
1.43258896685132,55,55
1.4325845214654,55,55
1.43258007719069,55,55
1.4325756340269,55,55
1.43257119197377,55,55
1.43256675103102,55,55
1.43256231119836,55,55
1.43255787247552,55,55
1.43255343486222,55,55
1.43254899835819,55,55
1.43254456296314,55,55
1.43254012867681,55,55
1.4325356954989,55,55
1.43253126342916,55,55
1.49541652140428,55,55
1.49188478763529,55,55
1.49188131960138,55,55
1.49187785243437,55,55
1.49187438613405,55,55
1.49187092070019,55,55
1.49186745613258,55,55
1.491863992431,55,55
1.49186052959524,55,55
1.49185706762509,55,55
1.49185360652032,55,55
1.49185014628071,55,55
1.49184668690606,55,55
1.49184322839614,55,55
1.49183977075074,55,55
1.49183631396965,55,55
1.49183285805264,55,55
1.4918294029995,55,55
1.49182594881002,55,55
1.49182249548398,55,55
1.54137410460982,55,55
1.53981453720817,55,55
1.53981153769879,55,55
1.53980853893921,55,55
1.53980554092922,55,55
1.53980254366863,55,55
1.53979954715727,55,55
1.53979655139495,55,55
1.53979355638147,55,55
1.53979056211665,55,55
1.5397875686003,55,55
1.53978457583224,55,55
1.53978158381228,55,55
1.53977859254023,55,55
1.5397756020159,55,55
1.53977261223911,55,55
1.53976962320967,55,55
1.5397666349274,55,55
1.5397636473921,55,55
1.53976066060359,55,55
1.58510735381746,55,55
1.5878127426294,55,55
1.58780913803608,55,55
1.5878055343438,55,55
1.58780193155233,55,55
1.58779832966145,55,55
1.58779472867093,55,55
1.58779112858054,55,55
1.58778752939006,55,55
1.58778393109927,55,55
1.58778033370794,55,55
1.58777673721584,55,55
1.58777314162276,55,55
1.58776954692846,55,55
1.58776595313272,55,55
1.58776236023531,55,55
1.58775876823602,55,55
1.58775517713462,55,55
1.58775158693088,55,55
1.58774799762458,55,55
1.58774440921549,55,55
1.5877408217034,55,55
1.58773723508807,55,55
1.58773364936928,55,55
1.58773006454681,55,55
1.58772648062043,55,55
1.58772289758992,55,55
1.58771931545506,55,55
1.58771573421562,55,55
1.58771215387138,55,55
1.58770857442211,55,55
1.58770499586759,55,55
1.5877014182076,55,55
1.58769784144191,55,55
1.58769426557031,55,55
1.58769069059256,55,55
1.58768711650844,55,55
1.58768354331773,55,55
1.5876799710202,55,55
1.58767639961564,55,55
1.65931208321993,55,55
1.65822416493858,55,55
1.65822095725267,55,55
1.65821775036857,55,55
1.6582145442861,55,55
1.65821133900505,55,55
1.65820813452522,55,55
1.6582049308464,55,55
1.65820172796841,55,55
1.65819852589104,55,55
1.65819532461408,55,55
1.65819212413735,55,55
1.65818892446063,55,55
1.65818572558373,55,55
1.65818252750646,55,55
1.6581793302286,55,55
1.65817613374996,55,55
1.65817293807034,55,55
1.65816974318954,55,55
1.65816654910736,55,55
1.68561107512808,55,55
1.6855067690389,55,55
1.68550363710437,55,55
1.68550050595274,55,55
1.68549737558379,55,55
1.68549424599733,55,55
1.68549111719318,55,55
1.68548798917113,55,55
1.68548486193098,55,55
1.68548173547255,55,55
1.68547860979564,55,55
1.68547548490004,55,55
1.68547236078558,55,55
1.68546923745204,55,55
1.68546611489924,55,55
1.68546299312698,55,55
1.68545987213507,55,55
1.6854567519233,55,55
1.68545363249149,55,55
1.68545051383945,55,55
1.71310683514655,55,55
1.71505895742893,55,55
1.71505538710994,55,55
1.71505181768342,55,55
1.71504824914915,55,55
1.7150446815069,55,55
1.71504111475644,55,55
1.71503754889757,55,55
1.71503398393005,55,55
1.71503041985365,55,55
1.71502685666817,55,55
1.71502329437337,55,55
1.71501973296903,55,55
1.71501617245493,55,55
1.71501261283085,55,55
1.71500905409656,55,55
1.71500549625185,55,55
1.71500193929649,55,55
1.71499838323025,55,55
1.71499482805292,55,55
1.7513761521558,55,55
1.75208192731999,55,55
1.752078243202,55,55
1.75207456000492,55,55
1.75207087772853,55,55
1.75206719637259,55,55
1.75206351593688,55,55
1.75205983642116,55,55
1.7520561578252,55,55
1.75205248014878,55,55
1.75204880339166,55,55
1.75204512755362,55,55
1.75204145263442,55,55
1.75203777863384,55,55
1.75203410555164,55,55
1.7520304333876,55,55
1.75202676214148,55,55
1.75202309181306,55,55
1.75201942240211,55,55
1.7520157539084,55,55
1.79955412550666,55,55
1.8004617850119,55,55
1.80045795118418,55,55
1.80045411831479,55,55
1.8004502864035,55,55
1.80044645545007,55,55
1.80044262545425,55,55
1.80043879641582,55,55
1.80043496833452,55,55
1.80043114121013,55,55
1.8004273150424,55,55
1.80042348983109,55,55
1.80041966557596,55,55
1.80041584227678,55,55
1.8004120199333,55,55
1.80040819854529,55,55
1.80040437811251,55,55
1.80040055863471,55,55
1.80039674011167,55,55
1.80039292254314,55,55
1.80038910592888,55,55
1.80038529026865,55,55
1.80038147556222,55,55
1.80037766180935,55,55
1.8003738490098,55,55
1.80037003716332,55,55
1.80036622626969,55,55
1.80036241632867,55,55
1.80035860734001,55,55
1.80035479930348,55,55
1.80035099221884,55,55
1.80034718608585,55,55
1.80034338090427,55,55
1.80033957667387,55,55
1.80033577339441,55,55
1.80033197106566,55,55
1.80032816968736,55,55
1.80032436925929,55,55
1.80032056978121,55,55
1.80031677125288,55,55
1.91010480699605,55,55
1.91206450717402,55,55
1.91206035859287,55,55
1.91205621104874,55,55
1.91205206454136,55,55
1.91204791907048,55,55
1.91204377463583,55,55
1.91203963123717,55,55
1.91203548887423,55,55
1.91203134754674,55,55
1.91202720725446,55,55
1.91202306799713,55,55
1.91201892977448,55,55
1.91201479258625,55,55
1.9120106564322,55,55
1.91200652131205,55,55
1.91200238722555,55,55
1.91199825417245,55,55
1.91199412215247,55,55
1.91198999116538,55,55
1.96945816095742,55,55
1.96989159600211,55,55
1.96988743092713,55,55
1.96988326689329,55,55
1.96987910390033,55,55
1.96987494194799,55,55
1.96987078103601,55,55
1.96986662116412,55,55
1.96986246233207,55,55
1.9698583045396,55,55
1.96985414778645,55,55
1.96984999207236,55,55
1.96984583739706,55,55
1.9698416837603,55,55
1.96983753116183,55,55
1.96983337960137,55,55
1.96982922907867,55,55
1.96982507959348,55,55
1.96982093114552,55,55
1.96981678373455,55,55
2.02802681621163,55,55
2.02834290960439,55,55
2.02833875837739,55,55
2.02833460818806,55,55
2.02833045903615,55,55
2.02832631092139,55,55
2.02832216384354,55,55
2.02831801780233,55,55
2.02831387279749,55,55
2.02830972882878,55,55
2.02830558589593,55,55
2.02830144399869,55,55
2.02829730313679,55,55
2.02829316330997,55,55
2.02828902451799,55,55
2.02828488676057,55,55
2.02828075003746,55,55
2.0282766143484,55,55
2.02827247969314,55,55
2.02826834607141,55,55
2.08709540445765,55,55
2.08737763166117,55,55
2.08737350345704,55,55
2.08736937628484,55,55
2.08736525014431,55,55
2.08736112503518,55,55
2.08735700095719,55,55
2.0873528779101,55,55
2.08734875589364,55,55
2.08734463490756,55,55
2.08734051495159,55,55
2.08733639602549,55,55
2.08733227812899,55,55
2.08732816126183,55,55
2.08732404542376,55,55
2.08731993061452,55,55
2.08731581683386,55,55
2.08731170408151,55,55
2.08730759235722,55,55
2.08730348166073,55,55
2.14669655039711,55,55
2.14695610413813,55,55
2.1469520052264,55,55
2.14694790733927,55,55
2.14694381047648,55,55
2.14693971463778,55,55
2.14693561982291,55,55
2.14693152603162,55,55
2.14692743326364,55,55
2.14692334151873,55,55
2.14691925079663,55,55
2.14691516109708,55,55
2.14691107241983,55,55
2.14690698476462,55,55
2.1469028981312,55,55
2.14689881251931,55,55
2.14689472792869,55,55
2.14689064435909,55,55
2.14688656181026,55,55
2.14688248028194,55,55
2.14687839977387,55,55
2.1468743202858,55,55
2.14687024181748,55,55
2.14686616436864,55,55
2.14686208793904,55,55
2.14685801252842,55,55
2.14685393813653,55,55
2.1468498647631,55,55
2.1468457924079,55,55
2.14684172107065,55,55
2.14683765075111,55,55
2.14683358144902,55,55
2.14682951316414,55,55
2.14682544589619,55,55
2.14682137964494,55,55
2.14681731441012,55,55
2.14681325019148,55,55
2.14680918698877,55,55
2.14680512480174,55,55
2.14680106363012,55,55
2.2671551019428,55,55
2.26766164316076,55,55
2.26765760858449,55,55
2.26765357501674,55,55
2.26764954245725,55,55
2.26764551090578,55,55
2.26764148036206,55,55
2.26763745082586,55,55
2.26763342229692,55,55
2.26762939477498,55,55
2.2676253682598,55,55
2.26762134275112,55,55
2.26761731824869,55,55
2.26761329475226,55,55
2.26760927226158,55,55
2.2676052507764,55,55
2.26760123029646,55,55
2.26759721082152,55,55
2.26759319235132,55,55
2.26758917488561,55,55
2.32850900052735,55,55
2.32867365295128,55,55
2.32866967286376,55,55
2.32866569377115,55,55
2.32866171567318,55,55
2.32865773856961,55,55
2.32865376246019,55,55
2.32864978734468,55,55
2.32864581322282,55,55
2.32864184009437,55,55
2.32863786795908,55,55
2.32863389681669,55,55
2.32862992666697,55,55
2.32862595750966,55,55
2.32862198934451,55,55
2.32861802217129,55,55
2.32861405598973,55,55
2.32861009079959,55,55
2.32860612660063,55,55
2.32860216339259,55,55
2.38982296099377,55,55
2.38994340979527,55,55
2.38993949536582,55,55
2.38993558191485,55,55
2.38993166944213,55,55
2.3899277579474,55,55
2.38992384743042,55,55
2.38991993789095,55,55
2.38991602932874,55,55
2.38991212174355,55,55
2.38990821513513,55,55
2.38990430950325,55,55
2.38990040484765,55,55
2.38989650116809,55,55
2.38989259846433,55,55
2.38988869673613,55,55
2.38988479598323,55,55
2.3898808962054,55,55
2.38987699740239,55,55
2.38987309957397,55,55
2.45134915814143,55,55
2.45146088028514,55,55
2.45145703370457,55,55
2.45145318808552,55,55
2.45144934342776,55,55
2.45144549973103,55,55
2.45144165699512,55,55
2.45143781521977,55,55
2.45143397440474,55,55
2.45143013454979,55,55
2.45142629565469,55,55
2.45142245771919,55,55
2.45141862074306,55,55
2.45141478472605,55,55
2.45141094966793,55,55
2.45140711556844,55,55
2.45140328242737,55,55
2.45139945024446,55,55
2.45139561901948,55,55
2.45139178875218,55,55
2.51309986026075,55,55
2.51319443485986,55,55
2.51319066038434,55,55
2.51318688685233,55,55
2.51318311426358,55,55
2.51317934261786,55,55
2.51317557191494,55,55
2.51317180215457,55,55
2.51316803333653,55,55
2.51316426546057,55,55
2.51316049852647,55,55
2.51315673253397,55,55
2.51315296748286,55,55
2.5131492033729,55,55
2.51314544020384,55,55
2.51314167797546,55,55
2.51313791668752,55,55
2.51313415633979,55,55
2.51313039693202,55,55
2.51312663846399,55,55
2.5750207949592,55,55
2.57508816703156,55,55
2.57508447135286,55,55
2.57508077659796,55,55
2.57507708276663,55,55
2.57507338985865,55,55
2.57506969787378,55,55
2.57506600681179,55,55
2.57506231667245,55,55
2.57505862745553,55,55
2.5750549391608,55,55
2.57505125178803,55,55
2.57504756533698,55,55
2.57504387980744,55,55
2.57504019519916,55,55
2.57503651151192,55,55
2.57503282874548,55,55
2.57502914689962,55,55
2.57502546597411,55,55
2.57502178596871,55,55
2.63704448045797,55,55
2.63708475012818,55,55
2.63708113980901,55,55
2.6370775303923,55,55
2.63707392187784,55,55
2.63707031426539,55,55
2.63706670755473,55,55
2.63706310174564,55,55
2.63705949683788,55,55
2.63705589283124,55,55
2.63705228972549,55,55
2.63704868752041,55,55
2.63704508621576,55,55
2.63704148581132,55,55
2.63703788630688,55,55
2.6370342877022,55,55
2.63703068999705,55,55
2.63702709319122,55,55
2.63702349728448,55,55
2.63701990227661,55,55
2.69912057485002,55,55
2.69914066013343,55,55
2.6991371399126,55,55
2.69913362057172,55,55
2.69913010211056,55,55
2.6991265845289,55,55
2.69912306782653,55,55
2.69911955200323,55,55
2.69911603705877,55,55
2.69911252299294,55,55
2.69910900980551,55,55
2.69910549749628,55,55
2.69910198606501,55,55
2.69909847551148,55,55
2.69909496583549,55,55
2.69909145703681,55,55
2.69908794911521,55,55
2.69908444207049,55,55
2.69908093590242,55,55
2.69907743061078,55,55
2.7612207893245,55,55
2.76122847639395,55,55
2.76122504899718,55,55
2.76122162245716,55,55
2.76121819677366,55,55
2.76121477194647,55,55
2.76121134797539,55,55
2.76120792486019,55,55
2.76120450260066,55,55
2.76120108119659,55,55
2.76119766064777,55,55
2.76119424095397,55,55
2.76119082211499,55,55
2.76118740413062,55,55
2.76118398700063,55,55
2.76118057072482,55,55
2.76117715530297,55,55
2.76117374073488,55,55
2.76117032702031,55,55
2.76116691415907,55,55
2.76116350215094,55,55
2.7611600909957,55,55
